original_url,domain,remapped_url
https://advance-lexis-com.ezproxy-az.sclqld.org.au/api/permalink/e07322c1-da01-48d3-a2d8-5474aafe1932/?context=1201008&identityprofileid=98NNDT55483,advance-lexis-com.ezproxy-az.sclqld.org.au,https://jade.io/article/169523
https://advance-lexis-com.ezproxy-az.sclqld.org.au/document/documentlink/?pdmfid=1201008&crid=1d30bcdb-1ba8-44c3-a48d-9a6504faf7e7&pddocfullpath=%2Fshared%2Fdocument%2Fcases-au%2Furn%3AcontentItem%3A65PS-2CC1-F4GK-M1FS-00000-00&pdcontentcomponentid=267708&pddoctitle=%5B2022%5D+QCA+108&pdproductcontenttypeid=urn%3Apct%3A170&pdiskwicview=false&ecomp=g2z2k&prid=4ebd1e4a-1e67-43e8-a783-1d707b2fe1e8,advance-lexis-com.ezproxy-az.sclqld.org.au,https://jade.io/article/934435
https://advance-lexis-com.ezproxy-az.sclqld.org.au/document/onecase/?pdmfid=1201008&crid=fc9ac081-030d-428f-a18f-09184595b47d&pddocfullpath=%2Fshared%2Fdocument%2Fcases-au%2Furn%3AcontentItem%3A5SM9-G441-F1WF-M2G8-00000-00&pdcontentcomponentid=267708&pdteaserkey=cr2&pdicsfeatureid=1517127&pditab=allpods&ecomp=hctpk&earg=cr2&prid=3b8415b2-7479-4be0-a425-f59030f2e5b6,advance-lexis-com.ezproxy-az.sclqld.org.au,https://jade.io/article/592896
https://advance-lexis-com.ezproxy-az.sclqld.org.au/document/?pdmfid=1201008&crid=c50bb7ff-acb2-4654-958a-63d7fec84c23&pddocfullpath=%2Fshared%2Fdocument%2Fcases-au%2Furn%3AcontentItem%3A5PB3-H441-FFFC-B09G-00000-00&pdcontentcomponentid=267708&pdshepid=urn%3AcontentItem%3A5PB3-H441-FFFC-B09G-00000-00&pdteaserkey=sr0&pdicsfeatureid=1517127&pditab=allpods&ecomp=hwtpk&earg=sr0&prid=7a737290-5d59-41c4-a16b-618471f9cbbe,advance-lexis-com.ezproxy-az.sclqld.org.au,https://jade.io/article/207164
https://advance-lexis-com.ezproxy-az.sclqld.org.au/document/documentlink/?pdmfid=1201008&crid=1164d926-6293-4843-b66d-e968edc7c453&pddocfullpath=%2Fshared%2Fdocument%2Fcases-au%2Furn%3AcontentItem%3A59TD-NJD1-F2TK-207D-00000-00&pdcontentcomponentid=267706&pddoctitle=%5B2013%5D+NSWCCA+237&pdproductcontenttypeid=urn%3Apct%3A170&pdiskwicview=false&ecomp=g2z2k&prid=d94956b2-cfb0-4540-b780-f2356e032685,advance-lexis-com.ezproxy-az.sclqld.org.au,https://jade.io/article/304968
https://advance-lexis-com.ezproxy-az.sclqld.org.au/document/onecase/?pdmfid=1201008&crid=147082ab-2b23-49f1-9af4-de849d6285aa&pddocfullpath=%2Fshared%2Fdocument%2Fcases-au%2Furn%3AcontentItem%3A5MXP-1H71-FJDY-X1SP-00000-00&pdcontentcomponentid=267706&pdteaserkey=cr2&pdicsfeatureid=1517127&pditab=allpods&ecomp=hwtpk&earg=cr2&prid=336b910a-2fb9-42a0-8e75-fcd6380091ac,advance-lexis-com.ezproxy-az.sclqld.org.au,https://jade.io/article/521424
https://advance-lexis-com.ezproxy-az.sclqld.org.au/document/onecase/?pdmfid=1201008&crid=aa1130db-3cb7-47e9-b849-090908a82a3d&pddocfullpath=%2Fshared%2Fdocument%2Fcases-au%2Furn%3AcontentItem%3A61JY-V8T1-K0HK-22K8-00000-00&pdcontentcomponentid=267706&pdteaserkey=cr1&pdicsfeatureid=1517127&pditab=allpods&ecomp=hwtpk&earg=cr1&prid=33c2ae89-0482-4cab-a84e-7d304e933fe9,advance-lexis-com.ezproxy-az.sclqld.org.au,https://jade.io/article/780385
https://anzlaw.thomsonreuters.com/Document/I37d5c5a0899111e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,anzlaw.thomsonreuters.com,https://jade.io/article/142452
https://anzlaw.thomsonreuters.com/Document/I4993857088ab11e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,anzlaw.thomsonreuters.com,https://jade.io/article/206991
https://anzlaw.thomsonreuters.com/Document/I63a2bbe088a911e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,anzlaw.thomsonreuters.com,https://jade.io/article/206684
https://anzlaw.thomsonreuters.com/Document/I78192fc0184511ed81c5f735b8cf580f/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,anzlaw.thomsonreuters.com,https://jade.io/article/940630
https://anzlaw.thomsonreuters.com/Document/I8669f472a2e611eab1cbf180a7ce9b34/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,anzlaw.thomsonreuters.com,https://jade.io/article/736792
https://anzlaw.thomsonreuters.com/Document/Ic8896d50642211efb6d78c1fa0b6d9c8/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,anzlaw.thomsonreuters.com,https://jade.io/article/1087633
https://anzlaw.thomsonreuters.com/Document/Ic8d28070cf8611eea4f4c0c40afe197b/View/FullText.html?transitionType=UniqueDocItem&contextData=(sc.Default)&userEnteredCitation=R+v+Tracy+%5b2024%5d+QCA+19&comp=wlau,anzlaw.thomsonreuters.com,https://jade.io/article/1063291
https://anzlaw.thomsonreuters.com/Document/Icc9597108cf011efaf09a53406c15bac/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,anzlaw.thomsonreuters.com,https://jade.io/article/1095366
https://anzlaw.thomsonreuters.com/Document/Idb17678087b311e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,anzlaw.thomsonreuters.com,https://jade.io/article/68197
https://anzlaw.thomsonreuters.com/Document/If32f523088ab11e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,anzlaw.thomsonreuters.com,https://jade.io/article/166959
https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=1981172709&pubNum=3586&originatingDoc=I62b4467087a711e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=3330ee783afa40b282a2af2e018cf321&contextData=(sc.Default)&comp=wlau,anzlaw.thomsonreuters.com,https://jade.io/article/172213
http://archive.sclqld.org.au/qjudgment/1994/QCA94-476.pdf,archive.sclqld.org.au,https://jade.io/article/205998
http://archive.sclqld.org.au/qjudgment/1996/QCA96-256.pdf,archive.sclqld.org.au,https://jade.io/article/165601
http://archive.sclqld.org.au/qjudgment/1996/QCA96-405.pdf,archive.sclqld.org.au,https://jade.io/article/165673
http://archive.sclqld.org.au/qjudgment/1997/QCA97-441.pdf,archive.sclqld.org.au,https://jade.io/article/206694
http://archive.sclqld.org.au/qjudgment/1997/QCA97-452.pdf,archive.sclqld.org.au,https://jade.io/article/206684
http://archive.sclqld.org.au/qjudgment/1997/QCA97-460.pdf,archive.sclqld.org.au,https://jade.io/article/206679
http://archive.sclqld.org.au/qjudgment/1997/QCA97-483.pdf,archive.sclqld.org.au,https://jade.io/article/206659
http://archive.sclqld.org.au/qjudgment/1998/QCA98-064.pdf,archive.sclqld.org.au,https://jade.io/article/166035
http://archive.sclqld.org.au/qjudgment/1998/QCA98-188.pdf,archive.sclqld.org.au,https://jade.io/article/166102
http://archive.sclqld.org.au/qjudgment/1998/QCA98-393.pdf,archive.sclqld.org.au,https://jade.io/article/166194
http://archive.sclqld.org.au/qjudgment/1999/QCA99-105.pdf,archive.sclqld.org.au,https://jade.io/article/166285
http://archive.sclqld.org.au/qjudgment/1999/QCA99-108.pdf,archive.sclqld.org.au,https://jade.io/article/166282
http://archive.sclqld.org.au/qjudgment/2000/QCA00-211.pdf,archive.sclqld.org.au,https://jade.io/article/166634
http://archive.sclqld.org.au/qjudgment/2000/QCA00-347.pdf,archive.sclqld.org.au,https://jade.io/article/209119
http://archive.sclqld.org.au/qjudgment/2000/QCA00-393.pdf,archive.sclqld.org.au,https://jade.io/article/206953
http://archive.sclqld.org.au/qjudgment/2001/QCA01-105.pdf,archive.sclqld.org.au,https://jade.io/article/166959
http://archive.sclqld.org.au/qjudgment/2001/QCA01-183.pdf,archive.sclqld.org.au,https://jade.io/article/167010
http://archive.sclqld.org.au/qjudgment/2001/QCA01-193.pdf,archive.sclqld.org.au,https://jade.io/article/167022
http://archive.sclqld.org.au/qjudgment/2001/QCA01-272.pdf,archive.sclqld.org.au,https://jade.io/article/167107
http://archive.sclqld.org.au/qjudgment/2001/QCA01-309.pdf,archive.sclqld.org.au,https://jade.io/article/167137
http://archive.sclqld.org.au/qjudgment/2001/QCA01-390.pdf,archive.sclqld.org.au,https://jade.io/article/167216
http://archive.sclqld.org.au/qjudgment/2002/QCA02-360.pdf,archive.sclqld.org.au,https://jade.io/article/167705
http://archive.sclqld.org.au/qjudgment/2002/QCA02-442.pdf,archive.sclqld.org.au,https://jade.io/article/167782
http://archive.sclqld.org.au/qjudgment/2003/QCA03-246.pdf,archive.sclqld.org.au,https://jade.io/article/168066
http://archive.sclqld.org.au/qjudgment/2003/QCA03-356.pdf,archive.sclqld.org.au,https://jade.io/article/168113
http://archive.sclqld.org.au/qjudgment/2003/QCA03-431.pdf,archive.sclqld.org.au,https://jade.io/article/168154
http://archive.sclqld.org.au/qjudgment/2003/QCA03-567.pdf,archive.sclqld.org.au,https://jade.io/article/168245
http://archive.sclqld.org.au/qjudgment/2004/QCA04-018.pdf,archive.sclqld.org.au,https://jade.io/article/168288
http://archive.sclqld.org.au/qjudgment/2004/QCA04-099.pdf,archive.sclqld.org.au,https://jade.io/article/168361
http://archive.sclqld.org.au/qjudgment/2004/QCA04-219.pdf,archive.sclqld.org.au,https://jade.io/article/207208
http://archive.sclqld.org.au/qjudgment/2004/QCA04-393.pdf,archive.sclqld.org.au,https://jade.io/article/168619
http://archive.sclqld.org.au/qjudgment/2004/QCA04-419.pdf,archive.sclqld.org.au,https://jade.io/article/168648
http://archive.sclqld.org.au/qjudgment/2004/QCA04-481.pdf,archive.sclqld.org.au,https://jade.io/article/168707
