url,count,array_agg,array_agg
https://anzlaw.thomsonreuters.com/Document/Ib8baa480896211e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,2,"{ch_fitness_for_trial,ch_fitness_for_trial}","{Chapter 2.6 Fitness for Trial.docx,Chapter 2.6 Fitness for Trial.docx}"
https://anzlaw.thomsonreuters.com/Document/Iba40a83087b511e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,6,"{ch_motive,ch_motive,ch_motive,ch_motive,ch_motive,ch_motive}","{Chapter 4.23 Motive.docx,Chapter 4.23 Motive.docx,Chapter 4.23 Motive.docx,Chapter 4.23 Motive.docx,Chapter 4.23 Motive.docx,Chapter 4.23 Motive.docx}"
https://anzlaw.thomsonreuters.com/Document/Ibeeb69f0881511e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,2,"{ch_jury_unanimity,ch_jury_unanimity}","{Chapter 3.5 Jury Unanimity.docx,Chapter 3.5 Jury Unanimity.docx}"
https://anzlaw.thomsonreuters.com/Document/Ibf6666f087c011e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,2,"{ch_parties_to_offence,ch_parties_to_offence}","{Chapter 7.3 Parties to an offence.docx,Chapter 7.3 Parties to an offence.docx}"
https://anzlaw.thomsonreuters.com/Document/Ic1f32270891711e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,2,"{ch_browne_v_dunn,ch_browne_v_dunn}","{Chapter 4.9 The Rule in Browne v Dunn.docx,Chapter 4.9 The Rule in Browne v Dunn.docx}"
https://anzlaw.thomsonreuters.com/Document/Ic2b321f087b511e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,4,"{ch_defence_not_raised,ch_unwilled_acts_automatism,ch_defence_not_raised,ch_unwilled_acts_automatism}","{Chapter 3.4 Direction Where a Defence Is Not Raised by Counsel but Raised on the Evidence.docx,Chapter 17.4 Unwilled Acts—Automatism s 23.docx,Chapter 3.4 Direction Where a Defence Is Not Raised by Counsel but Raised on the Evidence.docx,Chapter 17.4 Unwilled Acts—Automatism s 23.docx}"
https://anzlaw.thomsonreuters.com/Document/Ic3e4121088cc11e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,2,"{ch_accessory_after_fact,ch_accessory_after_fact}","{Chapter 7.4 Accessory After the Fact.docx,Chapter 7.4 Accessory After the Fact.docx}"
https://anzlaw.thomsonreuters.com/Document/Ic8896d50642211efb6d78c1fa0b6d9c8/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,2,"{ch_lies_told_defendant,ch_lies_told_defendant}","{Chapter 4.15 - Lies-Told-By-The-Defendant.docx,Chapter 4.15 - Lies-Told-By-The-Defendant.docx}"
https://anzlaw.thomsonreuters.com/Document/Ic8d28070cf8611eea4f4c0c40afe197b/View/FullText.html?transitionType=UniqueDocItem&contextData=(sc.Default)&userEnteredCitation=R+v+Tracy+%5b2024%5d+QCA+19&comp=wlau,2,"{ch_killing_abusive_relationship,ch_killing_abusive_relationship}","{Chapter 17.25 Killing for Preservation in an Abusive Domestic Relationship s 304B.docx,Chapter 17.25 Killing for Preservation in an Abusive Domestic Relationship s 304B.docx}"
https://anzlaw.thomsonreuters.com/Document/Icc9597108cf011efaf09a53406c15bac/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,2,"{ch_commonwealth_drug_offences,ch_commonwealth_drug_offences}","{Chapter 18.3 Drugs—Commonwealth Drug Offences Under the Criminal Code (Cth).docx,Chapter 18.3 Drugs—Commonwealth Drug Offences Under the Criminal Code (Cth).docx}"
https://anzlaw.thomsonreuters.com/Document/Iccf21dd088f311e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,2,"{ch_majority_verdict,ch_majority_verdict}","{Chapter 3.7 Majority Verdict.docx,Chapter 3.7 Majority Verdict.docx}"
https://anzlaw.thomsonreuters.com/Document/Ice93d3a088b611e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,2,"{ch_identification,ch_identification}","{Chapter 4.25 Identification.docx,Chapter 4.25 Identification.docx}"
https://anzlaw.thomsonreuters.com/Document/Iceb9d1e087a811e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,2,"{ch_murder_302_1_aa,ch_murder_302_1_aa}","{Chapter 9.2 Unlawful Killing - Murder s 302(1)(aa).docx,Chapter 9.2 Unlawful Killing - Murder s 302(1)(aa).docx}"
https://anzlaw.thomsonreuters.com/Document/Icfa4dd70881111e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,2,"{ch_parties_to_offence,ch_parties_to_offence}","{Chapter 7.3 Parties to an offence.docx,Chapter 7.3 Parties to an offence.docx}"
https://anzlaw.thomsonreuters.com/Document/Icfabb4a088a811e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,2,"{ch_parties_to_offence,ch_parties_to_offence}","{Chapter 7.3 Parties to an offence.docx,Chapter 7.3 Parties to an offence.docx}"
https://anzlaw.thomsonreuters.com/Document/Id05d5af088b411e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,2,"{ch_parties_to_offence,ch_parties_to_offence}","{Chapter 7.3 Parties to an offence.docx,Chapter 7.3 Parties to an offence.docx}"
https://anzlaw.thomsonreuters.com/Document/Id161fb1088f311e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,2,"{ch_majority_verdict,ch_majority_verdict}","{Chapter 3.7 Majority Verdict.docx,Chapter 3.7 Majority Verdict.docx}"
https://anzlaw.thomsonreuters.com/Document/Id177df20891611e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,4,"{ch_majority_verdict,ch_majority_verdict,ch_majority_verdict,ch_majority_verdict}","{Chapter 3.7 Majority Verdict.docx,Chapter 3.7 Majority Verdict.docx,Chapter 3.7 Majority Verdict.docx,Chapter 3.7 Majority Verdict.docx}"
https://anzlaw.thomsonreuters.com/Document/Id39df5206aff11e9a6b4d984561674e7/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,2,"{ch_wilful_damage,ch_wilful_damage}","{Chapter 13.11 Wilful Damage s 469.docx,Chapter 13.11 Wilful Damage s 469.docx}"
https://anzlaw.thomsonreuters.com/Document/Id5482630890411e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,2,"{ch_bad_character_convictions,ch_bad_character_convictions}","{Chapter 4.17 Bad Character—Previous Convictions.docx,Chapter 4.17 Bad Character—Previous Convictions.docx}"
https://anzlaw.thomsonreuters.com/Document/Id584c86088b411e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,2,"{ch_parties_to_offence,ch_parties_to_offence}","{Chapter 7.3 Parties to an offence.docx,Chapter 7.3 Parties to an offence.docx}"
https://anzlaw.thomsonreuters.com/Document/Id5b663e088ad11e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,2,"{ch_other_sexual_discreditable_conduct,ch_other_sexual_discreditable_conduct}","{Chapter 5.5 Evidence of Other Sexual or Discreditable Conduct of the Defendant.docx,Chapter 5.5 Evidence of Other Sexual or Discreditable Conduct of the Defendant.docx}"
https://anzlaw.thomsonreuters.com/Document/Id5bb558087b311e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,2,"{ch_alternative_charges,ch_alternative_charges}","{Chapter 3.3 Alternative Charges.docx,Chapter 3.3 Alternative Charges.docx}"
https://anzlaw.thomsonreuters.com/Document/Id648a9f087ca11e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,4,"{ch_trial_procedure,ch_judge_opening_remarks,ch_trial_procedure,ch_judge_opening_remarks}","{Chapter 2.1 Trial Procedure.docx,Chapter 2.2 Judge's Opening Remarks.docx,Chapter 2.1 Trial Procedure.docx,Chapter 2.2 Judge's Opening Remarks.docx}"
https://anzlaw.thomsonreuters.com/Document/Idb17678087b311e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,2,"{ch_introduction,ch_introduction}","{Chapter 1 Introduction.docx,Chapter 1 Introduction.docx}"
https://anzlaw.thomsonreuters.com/Document/Idb19b17087b311e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,4,"{ch_diminished_responsibility,ch_diminished_responsibility,ch_general,ch_general}","{Chapter 17.26 Diminished Responsibility s 304A.docx,Chapter 17.26 Diminished Responsibility s 304A.docx,Chapter 3.1 General.docx,Chapter 3.1 General.docx}"
https://anzlaw.thomsonreuters.com/Document/Idfd51d0087bb11e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,4,"{ch_parties_to_offence,ch_parties_to_offence,ch_parties_to_offence,ch_parties_to_offence}","{Chapter 7.3 Parties to an offence.docx,Chapter 7.3 Parties to an offence.docx,Chapter 7.3 Parties to an offence.docx,Chapter 7.3 Parties to an offence.docx}"
https://anzlaw.thomsonreuters.com/Document/Ie24417a087af11e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,2,"{ch_out_of_court_admissions,ch_out_of_court_admissions}","{Chapter 4.10 Defendant’s Out-of-Court Admissions or Self-Serving Statements—Including Police Interviews and Pre-Text Calls.docx,Chapter 4.10 Defendant’s Out-of-Court Admissions or Self-Serving Statements—Including Police Interviews and Pre-Text Calls.docx}"
https://anzlaw.thomsonreuters.com/Document/Ie279bfe087aa11e8aca5bab3c9b3f468/View/FullText.html?transitionType=UniqueDocItem&contextData=(sc.Default)&userEnteredCitation=Longman+v+The+Queen+(1989)+168+CLR+79&comp=wlau,2,"{ch_delay_forensic_disadvantage,ch_delay_forensic_disadvantage}","{Chapter 5.4 Delay-in-prosecution-and-significant-forensic-disadvantage.docx,Chapter 5.4 Delay-in-prosecution-and-significant-forensic-disadvantage.docx}"
https://anzlaw.thomsonreuters.com/Document/Ie3a05b0087a911e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,2,"{ch_self_defence_unprovoked_assault,ch_self_defence_unprovoked_assault}","{Chapter 17.19 Self-Defence Against Unprovoked Assault s 271(1).docx,Chapter 17.19 Self-Defence Against Unprovoked Assault s 271(1).docx}"
https://anzlaw.thomsonreuters.com/Document/Ie463bcc3802f11e8b22785ae5ff38a3b/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,2,"{ch_official_corruption,ch_official_corruption}","{Chapter 15.7 Official Corruption s 87.docx,Chapter 15.7 Official Corruption s 87.docx}"
https://anzlaw.thomsonreuters.com/Document/Ie4d9e0f0896011e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,2,"{ch_intention,ch_intention}","{Chapter 8.1 Intention.docx,Chapter 8.1 Intention.docx}"
https://anzlaw.thomsonreuters.com/Document/Ie50974b0891911e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,2,"{ch_alternative_charges,ch_alternative_charges}","{Chapter 3.3 Alternative Charges.docx,Chapter 3.3 Alternative Charges.docx}"
https://anzlaw.thomsonreuters.com/Document/Ie5f5511087b511e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,2,"{ch_alibi,ch_alibi}","{Chapter 4.13 Alibi.docx,Chapter 4.13 Alibi.docx}"
https://anzlaw.thomsonreuters.com/Document/Ie5f5511087b511e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0&comp=wlau,6,"{ch_jones_v_dunkel,ch_jones_v_dunkel,ch_jones_v_dunkel,ch_jones_v_dunkel,ch_jones_v_dunkel,ch_jones_v_dunkel}","{Chapter 4.6 The Rule in Jones v Dunkel.docx,Chapter 4.6 The Rule in Jones v Dunkel.docx,Chapter 4.6 The Rule in Jones v Dunkel.docx,Chapter 4.6 The Rule in Jones v Dunkel.docx,Chapter 4.6 The Rule in Jones v Dunkel.docx,Chapter 4.6 The Rule in Jones v Dunkel.docx}"
https://anzlaw.thomsonreuters.com/Document/Ie6e4f47088b611e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,2,"{ch_similar_fact_evidence,ch_similar_fact_evidence}","{Chapter 4.32 Similar Fact Evidence.docx,Chapter 4.32 Similar Fact Evidence.docx}"
https://anzlaw.thomsonreuters.com/Document/Ie7f72800881711e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,2,"{ch_dna,ch_dna}","{Chapter 4.26 DNA.docx,Chapter 4.26 DNA.docx}"
https://anzlaw.thomsonreuters.com/Document/Ie87553f087af11e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,2,"{ch_post_offence_conduct_guilt,ch_post_offence_conduct_guilt}","{Chapter 4.11 Flight and Other Post-Offence Conduct as Demonstrating Consciousness of Guilt.docx,Chapter 4.11 Flight and Other Post-Offence Conduct as Demonstrating Consciousness of Guilt.docx}"
https://anzlaw.thomsonreuters.com/Document/Iebbc1e3088e611e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,2,"{ch_alternative_charges,ch_alternative_charges}","{Chapter 3.3 Alternative Charges.docx,Chapter 3.3 Alternative Charges.docx}"
https://anzlaw.thomsonreuters.com/Document/Ied035b2088ad11e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,2,"{ch_parties_to_offence,ch_parties_to_offence}","{Chapter 7.3 Parties to an offence.docx,Chapter 7.3 Parties to an offence.docx}"
https://anzlaw.thomsonreuters.com/Document/Ied1aebb088b611e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,2,"{ch_judge_opening_remarks,ch_judge_opening_remarks}","{Chapter 2.2 Judge's Opening Remarks.docx,Chapter 2.2 Judge's Opening Remarks.docx}"
https://anzlaw.thomsonreuters.com/Document/Iee73ce3087b411e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,10,"{ch_adverse_inference_possible,ch_jones_v_dunkel,ch_jones_v_dunkel,ch_defendant_giving_evidence,ch_defendant_giving_evidence,ch_adverse_inference_possible,ch_adverse_inference_possible,ch_adverse_inference_possible,ch_no_adverse_inference,ch_no_adverse_inference}","{""Chapter 4.4 Defendant Not Giving Evidence, Where an Adverse Inference May Follow from That.docx"",Chapter 4.6 The Rule in Jones v Dunkel.docx,Chapter 4.6 The Rule in Jones v Dunkel.docx,Chapter 4.2 Defendant Giving Evidence (The Liberato Direction).docx,Chapter 4.2 Defendant Giving Evidence (The Liberato Direction).docx,""Chapter 4.4 Defendant Not Giving Evidence, Where an Adverse Inference May Follow from That.docx"",""Chapter 4.4 Defendant Not Giving Evidence, Where an Adverse Inference May Follow from That.docx"",""Chapter 4.4 Defendant Not Giving Evidence, Where an Adverse Inference May Follow from That.docx"",""Chapter 4.3 Defendant Not Giving Evidence, Where No Adverse Inference.docx"",""Chapter 4.3 Defendant Not Giving Evidence, Where No Adverse Inference.docx""}"
https://anzlaw.thomsonreuters.com/Document/Iee73ce3087b411e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0&comp=wlau,2,"{ch_general,ch_general}","{Chapter 3.1 General.docx,Chapter 3.1 General.docx}"
https://anzlaw.thomsonreuters.com/Document/Ief54513088c711e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,6,"{ch_malicious_acts_gbh,ch_malicious_acts_gbh,ch_assault_bodily_harm,ch_assault_bodily_harm,ch_administering_poison,ch_administering_poison}","{Chapter 10.4 Acts Intended to Cause Grievous Bodily Harm and Other Malicious Acts s 317.docx,Chapter 10.4 Acts Intended to Cause Grievous Bodily Harm and Other Malicious Acts s 317.docx,Chapter 10.2 Assault occasioning bodily harm.docx,Chapter 10.2 Assault occasioning bodily harm.docx,Chapter 10.11 Administering Poison with Intent to Harm.docx,Chapter 10.11 Administering Poison with Intent to Harm.docx}"
https://anzlaw.thomsonreuters.com/Document/If03c8720761911eab745cb261e5f10a2/View/FullText.html?transitionType=UniqueDocItem&contextData=(sc.UserEnteredCitation)&userEnteredCitation=%5b1970%5d+sasr+184&comp=wlau,2,"{ch_insanity,ch_insanity}","{""Chapter 17.5 Insanity ss 26, 27(1)-(2), 28(1)-(2).docx"",""Chapter 17.5 Insanity ss 26, 27(1)-(2), 28(1)-(2).docx""}"
https://anzlaw.thomsonreuters.com/Document/If066ba10896011e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,2,"{ch_parties_to_offence,ch_parties_to_offence}","{Chapter 7.3 Parties to an offence.docx,Chapter 7.3 Parties to an offence.docx}"
https://anzlaw.thomsonreuters.com/Document/If0b37d50891a11e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,4,"{ch_lies_told_defendant,ch_post_offence_conduct_guilt,ch_post_offence_conduct_guilt,ch_lies_told_defendant}","{Chapter 4.15 - Lies-Told-By-The-Defendant.docx,Chapter 4.11 Flight and Other Post-Offence Conduct as Demonstrating Consciousness of Guilt.docx,Chapter 4.11 Flight and Other Post-Offence Conduct as Demonstrating Consciousness of Guilt.docx,Chapter 4.15 - Lies-Told-By-The-Defendant.docx}"
https://anzlaw.thomsonreuters.com/Document/If193e990881a11e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,2,"{ch_defendant_evidence_co_defendant,ch_defendant_evidence_co_defendant}","{Chapter 4.1 Evidence of Defendant in Respect of Co-Defendant.docx,Chapter 4.1 Evidence of Defendant in Respect of Co-Defendant.docx}"
https://anzlaw.thomsonreuters.com/Document/If1a5018088d311e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,2,"{ch_parties_to_offence,ch_parties_to_offence}","{Chapter 7.3 Parties to an offence.docx,Chapter 7.3 Parties to an offence.docx}"
https://anzlaw.thomsonreuters.com/Document/If32f523088ab11e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,2,"{ch_parties_to_offence,ch_parties_to_offence}","{Chapter 7.3 Parties to an offence.docx,Chapter 7.3 Parties to an offence.docx}"
https://anzlaw.thomsonreuters.com/Document/If368d01087ab11e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,2,"{ch_judge_opening_remarks,ch_judge_opening_remarks}","{Chapter 2.2 Judge's Opening Remarks.docx,Chapter 2.2 Judge's Opening Remarks.docx}"
https://anzlaw.thomsonreuters.com/Document/If497f890891c11e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,2,"{ch_murder_302_1_aa,ch_murder_302_1_aa}","{Chapter 9.2 Unlawful Killing - Murder s 302(1)(aa).docx,Chapter 9.2 Unlawful Killing - Murder s 302(1)(aa).docx}"
https://anzlaw.thomsonreuters.com/Document/If4eab14088c011e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,4,"{ch_parties_to_offence,ch_parties_to_offence,ch_parties_to_offence,ch_parties_to_offence}","{Chapter 7.3 Parties to an offence.docx,Chapter 7.3 Parties to an offence.docx,Chapter 7.3 Parties to an offence.docx,Chapter 7.3 Parties to an offence.docx}"
https://anzlaw.thomsonreuters.com/Document/If661a9d0881011e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0&comp=wlau,2,"{ch_introduction,ch_introduction}","{Chapter 1 Introduction.docx,Chapter 1 Introduction.docx}"
https://anzlaw.thomsonreuters.com/Document/If7ec4bc088b011e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,2,"{ch_identification,ch_identification}","{Chapter 4.25 Identification.docx,Chapter 4.25 Identification.docx}"
https://anzlaw.thomsonreuters.com/Document/If9c9cb1088c011e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,2,"{ch_parties_to_offence,ch_parties_to_offence}","{Chapter 7.3 Parties to an offence.docx,Chapter 7.3 Parties to an offence.docx}"
https://anzlaw.thomsonreuters.com/Document/Ifaa7da4087a811e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,2,"{ch_parties_to_offence,ch_parties_to_offence}","{Chapter 7.3 Parties to an offence.docx,Chapter 7.3 Parties to an offence.docx}"
https://anzlaw.thomsonreuters.com/Document/Ifb131db088f111e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,2,"{ch_defendant_giving_evidence,ch_defendant_giving_evidence}","{Chapter 4.2 Defendant Giving Evidence (The Liberato Direction).docx,Chapter 4.2 Defendant Giving Evidence (The Liberato Direction).docx}"
https://anzlaw.thomsonreuters.com/Document/Ifc4ddfe088aa11e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,2,"{ch_post_offence_conduct_guilt,ch_post_offence_conduct_guilt}","{Chapter 4.11 Flight and Other Post-Offence Conduct as Demonstrating Consciousness of Guilt.docx,Chapter 4.11 Flight and Other Post-Offence Conduct as Demonstrating Consciousness of Guilt.docx}"
https://anzlaw.thomsonreuters.com/Document/Ifc8b0e2088e511e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,2,"{ch_majority_verdict,ch_majority_verdict}","{Chapter 3.7 Majority Verdict.docx,Chapter 3.7 Majority Verdict.docx}"
https://anzlaw.thomsonreuters.com/Document/Ifdcbf46088aa11e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,2,"{ch_self_defence_death_gbh,ch_self_defence_death_gbh}","{Chapter 17.20 Self Defence Against Unprovoked Assault When There is Death or GBH s 271(2).docx,Chapter 17.20 Self Defence Against Unprovoked Assault When There is Death or GBH s 271(2).docx}"
https://anzlaw.thomsonreuters.com/Document/Ife0369b0879a11e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,2,"{ch_identification,ch_identification}","{Chapter 4.25 Identification.docx,Chapter 4.25 Identification.docx}"
https://anzlaw.thomsonreuters.com/Document/Ife08eba088d111e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,4,"{ch_self_defence_unprovoked_assault,ch_self_defence_unprovoked_assault,ch_self_defence_unprovoked_assault,ch_self_defence_unprovoked_assault}","{Chapter 17.19 Self-Defence Against Unprovoked Assault s 271(1).docx,Chapter 17.19 Self-Defence Against Unprovoked Assault s 271(1).docx,Chapter 17.19 Self-Defence Against Unprovoked Assault s 271(1).docx,Chapter 17.19 Self-Defence Against Unprovoked Assault s 271(1).docx}"
https://anzlaw.thomsonreuters.com/Document/Ife0b6c6088c011e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,2,"{ch_parties_to_offence,ch_parties_to_offence}","{Chapter 7.3 Parties to an offence.docx,Chapter 7.3 Parties to an offence.docx}"
https://anzlaw.thomsonreuters.com/Document/Ife9a563088d111e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,2,"{ch_jones_v_dunkel,ch_jones_v_dunkel}","{Chapter 4.6 The Rule in Jones v Dunkel.docx,Chapter 4.6 The Rule in Jones v Dunkel.docx}"
https://anzlaw.thomsonreuters.com/Document/Ifec324e0881611e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,2,"{ch_identification,ch_identification}","{Chapter 4.25 Identification.docx,Chapter 4.25 Identification.docx}"
https://anzlaw.thomsonreuters.com/Document/Iffe1bd4087b311e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,4,"{ch_lies_credit_only,ch_lies_credit_only,ch_lies_credit_only,ch_lies_credit_only}","{Chapter 4.14 Lies Told by the Defendant Going Only to Credit.docx,Chapter 4.14 Lies Told by the Defendant Going Only to Credit.docx,Chapter 4.14 Lies Told by the Defendant Going Only to Credit.docx,Chapter 4.14 Lies Told by the Defendant Going Only to Credit.docx}"
https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=g&serNum=1927024161&pubNum=4705&originatingDoc=IC3CE6700E57111DAB242AFEA6182DD7E&refType=UD&originationContext=document&transitionType=DocumentItem&ppcid=9bbd868f6d6042d5baf28a09e1c63a37&contextData=(sc.DocLink)&comp=wlau,2,"{ch_criminal_negligence,ch_criminal_negligence}","{Chapter 8.2 Criminal Negligence s 289.docx,Chapter 8.2 Criminal Negligence s 289.docx}"
https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=g&serNum=1966017006&pubNum=4705&originatingDoc=I9433F190E43611DA8FC2A0F0355337E9&refType=UD&originationContext=document&transitionType=DocumentItem&ppcid=456e35f5166a4237bcac736ebd4bd103&contextData=(sc.DocLink)&comp=wlau,2,"{ch_conspiracy_non_commonwealth,ch_conspiracy_non_commonwealth}","{Chapter 7.2 Conspiracy Other than under the Criminal Code (Cth).docx,Chapter 7.2 Conspiracy Other than under the Criminal Code (Cth).docx}"
https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=g&serNum=1979025302&pubNum=4705&originatingDoc=I328961E0E42811DA8FC2A0F0355337E9&refType=UD&originationContext=document&transitionType=DocumentItem&ppcid=49ef03596ac742d8a9baa41cdb6f247d&contextData=(sc.DocLink)&comp=wlau,2,"{ch_capacity,ch_capacity}","{Chapter 17.1 Capacity s 29.docx,Chapter 17.1 Capacity s 29.docx}"
